2021-04-30 05:32:07.627 IDT [main]  TRACE LineSegmentationEvaluatorTool:42 - main
2021-04-30 05:33:27.764 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:27.765 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@7a46a697 * java.awt.Polygon@383534aa
2021-04-30 05:33:29.781 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.8515275530598648
2021-04-30 05:33:29.781 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.8709449757854518
2021-04-30 05:33:29.781 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:29.782 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@1c6b6478 * java.awt.Polygon@299a06ac
2021-04-30 05:33:30.383 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.8678762828820624
2021-04-30 05:33:30.383 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.8441332788225675
2021-04-30 05:33:30.384 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:30.384 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@3d04a311 * java.awt.Polygon@2a33fae0
2021-04-30 05:33:31.765 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.7857638985358264
2021-04-30 05:33:31.765 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.9390709566025832
2021-04-30 05:33:31.765 IDT [main]  TRACE LineSegmentationEvaluator:208 - line considered as correctly detected
2021-04-30 05:33:31.766 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@47089e5f * java.awt.Polygon@2e5c649
2021-04-30 05:33:32.194 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.9635891485717443
2021-04-30 05:33:32.194 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.5268086391783718
2021-04-30 05:33:32.194 IDT [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2021-04-30 05:33:32.194 IDT [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.9635891485717443,R=0.5268086391783718
2021-04-30 05:33:32.195 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@6d86b085 * java.awt.Polygon@4cc77c2e
2021-04-30 05:33:32.497 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.8573889080261798
2021-04-30 05:33:32.498 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.07575480886291697
2021-04-30 05:33:32.498 IDT [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2021-04-30 05:33:32.498 IDT [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.8573889080261798,R=0.07575480886291697
2021-04-30 05:33:32.498 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@3caeaf62 * java.awt.Polygon@e6ea0c6
2021-04-30 05:33:32.695 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 0.8723404255319149
2021-04-30 05:33:32.695 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.002646441826690334
2021-04-30 05:33:32.695 IDT [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2021-04-30 05:33:32.695 IDT [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=0.8723404255319149,R=0.002646441826690334
2021-04-30 05:33:32.695 IDT [main]  TRACE LineSegmentationEvaluator:82 - evaluation matching java.awt.Polygon@43556938 * java.awt.Polygon@21588809
2021-04-30 05:33:32.912 IDT [main]  TRACE LineSegmentationEvaluator:186 - P = 1.0
2021-04-30 05:33:32.912 IDT [main]  TRACE LineSegmentationEvaluator:187 - R = 0.002587077233720343
2021-04-30 05:33:32.912 IDT [main]  DEBUG LineSegmentationEvaluator:200 - line considered as  missed
2021-04-30 05:33:32.912 IDT [main]  DEBUG LineSegmentationEvaluator:216 - line skipped, P|R below threshold: P=1.0,R=0.002587077233720343
2021-04-30 05:33:32.913 IDT [main]  TRACE Results:68 - put(LineSegmentation.NbLinesTruth.int) = 27
2021-04-30 05:33:32.914 IDT [main]  TRACE Results:68 - put(LineSegmentation.NbLinesProposed.int) = 27
2021-04-30 05:33:32.914 IDT [main]  TRACE Results:68 - put(LineSegmentation.NbLinesCorrect.int) = 23
2021-04-30 05:33:32.914 IDT [main]  TRACE Results:68 - put(LineSegmentation.LinesIU.double) = 0.8518518518518519
2021-04-30 05:33:32.914 IDT [main]  TRACE Results:68 - put(LineSegmentation.LinesFMeasure.double) = 0.92
2021-04-30 05:33:32.914 IDT [main]  TRACE Results:68 - put(LineSegmentation.LinesRecall.Double) = 0.8518518518518519
2021-04-30 05:33:32.914 IDT [main]  TRACE Results:68 - put(LineSegmentation.LinesPrecision.Double) = 1.0
2021-04-30 05:33:32.914 IDT [main]  TRACE Results:68 - put(LineSegmentation.MatchedPixelIU.double) = 0.8325689724133943
2021-04-30 05:33:32.914 IDT [main]  TRACE Results:68 - put(LineSegmentation.MatchedPixelFMeasure.Double) = 0.9086358930512133
2021-04-30 05:33:32.914 IDT [main]  TRACE Results:68 - put(LineSegmentation.MatchedPixelPrecision.Double) = 0.8916399944907689
2021-04-30 05:33:32.914 IDT [main]  TRACE Results:68 - put(LineSegmentation.MatchedPixelRecall.Double) = 0.9262923130036638
2021-04-30 05:33:32.914 IDT [main]  TRACE Results:68 - put(LineSegmentation.PixelIU.double) = 0.7426110945116835
2021-04-30 05:33:32.914 IDT [main]  TRACE Results:68 - put(LineSegmentation.PixelFMeasure.Double) = 0.8522969890993135
2021-04-30 05:33:32.914 IDT [main]  TRACE Results:68 - put(LineSegmentation.PixelPrecision.Double) = 0.8931288973229614
2021-04-30 05:33:32.915 IDT [main]  TRACE Results:68 - put(LineSegmentation.PixelRecall.Double) = 0.8150353478917608
2021-04-30 05:33:32.915 IDT [main]  TRACE LineSegmentationEvaluator:275 - ch.unifr.Results@8807e25
2021-04-30 05:33:32.915 IDT [main]  DEBUG LineSegmentationEvaluator:278 - TP = 725736
2021-04-30 05:33:32.915 IDT [main]  DEBUG LineSegmentationEvaluator:279 - FP = 86841
2021-04-30 05:33:32.915 IDT [main]  DEBUG LineSegmentationEvaluator:280 - FN = 164699
2021-04-30 05:33:32.915 IDT [main]  DEBUG LineSegmentationEvaluator:281 - GT size = 27
2021-04-30 05:33:32.915 IDT [main]  DEBUG LineSegmentationEvaluator:283 - Prediction size = 27
2021-04-30 05:33:32.915 IDT [main]  DEBUG LineSegmentationEvaluator:284 - nbPixelsPrediction = 812577
2021-04-30 05:33:32.915 IDT [main]  DEBUG LineSegmentationEvaluator:285 - nbPixelsGt = 890435
2021-04-30 05:33:32.915 IDT [main]  DEBUG LineSegmentationEvaluator:286 - nbLinesCorrect = 23
2021-04-30 05:33:32.915 IDT [main]  DEBUG LineSegmentationEvaluator:287 - nbLinesExtra = 0
2021-04-30 05:33:32.915 IDT [main]  DEBUG LineSegmentationEvaluator:288 - nbLinesMissed = 4
2021-04-30 05:33:32.916 IDT [main]  DEBUG LineSegmentationEvaluator:290 - line IU = 0.8518518518518519
2021-04-30 05:33:32.916 IDT [main]  DEBUG LineSegmentationEvaluator:291 - line F1 = 0.92
2021-04-30 05:33:32.916 IDT [main]  DEBUG LineSegmentationEvaluator:292 - linePrecision = 1.0
2021-04-30 05:33:32.916 IDT [main]  DEBUG LineSegmentationEvaluator:293 - lineRecall = 0.8518518518518519
2021-04-30 05:33:32.916 IDT [main]  DEBUG LineSegmentationEvaluator:295 - matchedPixel IU = 0.8325689724133943
2021-04-30 05:33:32.916 IDT [main]  DEBUG LineSegmentationEvaluator:296 - matchedPixel F1 = 0.9086358930512133
2021-04-30 05:33:32.916 IDT [main]  DEBUG LineSegmentationEvaluator:297 - matchedPixelPrecision = 0.8916399944907689
2021-04-30 05:33:32.916 IDT [main]  DEBUG LineSegmentationEvaluator:298 - matchedPixelRecall = 0.9262923130036638
2021-04-30 05:33:32.916 IDT [main]  DEBUG LineSegmentationEvaluator:300 - pixel IU = 0.7426110945116835
2021-04-30 05:33:32.916 IDT [main]  DEBUG LineSegmentationEvaluator:301 - pixel F1 = 0.8522969890993135
2021-04-30 05:33:32.917 IDT [main]  DEBUG LineSegmentationEvaluator:302 - pixelPrecision = 0.8931288973229614
2021-04-30 05:33:32.917 IDT [main]  DEBUG LineSegmentationEvaluator:303 - pixelRecall = 0.8150353478917608
2021-04-30 05:33:32.917 IDT [main]  TRACE Results:68 - put(LineSegmentation.filename.String) = moc_train_3
2021-04-30 05:33:32.922 IDT [main]  ERROR LineSegmentationEvaluatorTool:167 - javax.imageio.IIOException: Can't create an ImageOutputStream!
2021-04-30 05:33:33.094 IDT [main]  ERROR LineSegmentationEvaluatorTool:176 - javax.imageio.IIOException: Can't create an ImageOutputStream!
